id,filename,img_score_malicious,img_score_unmatch,img_score_both,text_unmatch_score,text_malicious_score,text_both_score
1,CMIC/Dermoscopy/Skin/ls0216.jpg,-10.109699249267578,14.870038986206055,20.21908950805664,0.20948299765586853,0.33379191160202026,0.30756938457489014
2,CMIC/Dermoscopy/Skin/nv1760.jpg,14.34453296661377,14.73726749420166,18.102371215820312,0.27541041374206543,0.2726425230503082,0.2725483477115631
3,CMIC/Dermoscopy/Skin/nv1137.jpg,17.709300994873047,11.03927993774414,11.712423324584961,0.21199053525924683,0.30331653356552124,0.22351647913455963
4,CMIC/Dermoscopy/Skin/nv0204.jpg,19.618919372558594,14.563882827758789,18.28704261779785,0.2990575432777405,0.44086265563964844,0.28372958302497864
5,CMIC/Dermoscopy/Skin/nv2310.jpg,12.632476806640625,14.841527938842773,14.604835510253906,0.2641299068927765,0.3119957745075226,0.21964852511882782
6,CMIC/Dermoscopy/Skin/ls10044.jpg,19.46971893310547,9.852073669433594,25.443950653076172,0.49689412117004395,0.3054857850074768,0.25176486372947693
7,CMIC/Dermoscopy/Skin/ls1797.jpg,20.129728317260742,20.129728317260742,9.83753776550293,0.2537654638290405,0.306093692779541,0.2623257637023926
8,CMIC/Dermoscopy/Skin/nv2903.jpg,20.046836853027344,20.30934715270996,20.30934715270996,0.24028240144252777,0.4063703417778015,0.23855674266815186
9,CMIC/Dermoscopy/Skin/nv1552.jpg,18.05457878112793,18.394182205200195,15.05468463897705,0.24727001786231995,0.29833662509918213,0.30259713530540466
10,CMIC/Dermoscopy/Skin/nv4999.jpg,18.81649398803711,20.352622985839844,17.33536720275879,0.2710540294647217,0.26564741134643555,0.29508692026138306
11,CMIC/Dermoscopy/Skin/ls1868.jpg,17.640880584716797,22.48856544494629,17.317222595214844,0.27497798204421997,0.27862298488616943,0.3425232172012329
12,CMIC/Dermoscopy/Skin/nv1457.jpg,22.558692932128906,12.013082504272461,25.24280548095703,0.27688494324684143,0.27825772762298584,0.23870551586151123
13,CMIC/Dermoscopy/Skin/ls1502.jpg,13.274585723876953,20.516138076782227,19.66984748840332,0.24856528639793396,0.2942572236061096,0.29661810398101807
14,CMIC/Dermoscopy/Skin/ls0181.jpg,20.95883560180664,19.413789749145508,17.24893569946289,0.26784637570381165,0.2716575264930725,0.27184054255485535
15,CMIC/Dermoscopy/Skin/nv5200.jpg,27.55179214477539,4.323931694030762,13.949040412902832,0.33348411321640015,0.42937901616096497,0.2562651038169861
16,CMIC/Dermoscopy/Skin/ls10129.jpg,14.85937213897705,20.64119529724121,20.64119529724121,0.25727930665016174,0.2980104088783264,0.2765861749649048
17,CMIC/Dermoscopy/Skin/ls2008.jpg,29.704776763916016,9.559389114379883,12.934844017028809,0.3757455348968506,0.45226210355758667,0.40562641620635986
18,CMIC/Dermoscopy/Skin/nv0516.jpg,7.529335021972656,17.914642333984375,21.032039642333984,0.2833196818828583,0.30552059412002563,0.2664017677307129
19,CMIC/Dermoscopy/Skin/ls0617.jpg,18.44779396057129,18.44779396057129,18.44779396057129,0.25230032205581665,0.2838931381702423,0.2613654136657715
20,CMIC/Dermoscopy/Skin/ls0808.jpg,14.402342796325684,-10.310089111328125,-1.4142612218856812,0.2640584111213684,0.2939855456352234,0.2825804650783539
21,CMIC/Dermoscopy/Skin/nv5384.jpg,17.95112419128418,9.59780216217041,17.448978424072266,0.39174920320510864,0.25888389348983765,0.20812828838825226
22,CMIC/Dermoscopy/Skin/ls0469.jpg,21.28666877746582,10.191134452819824,18.816726684570312,0.2827134430408478,0.2364986538887024,0.29537636041641235
23,CMIC/Dermoscopy/Skin/ls0797.jpg,18.599443435668945,18.599443435668945,21.551836013793945,0.22959890961647034,0.27922362089157104,0.21444401144981384
24,CMIC/Dermoscopy/Skin/ls1980.jpg,19.793333053588867,11.455105781555176,17.87397003173828,0.28895145654678345,0.27367889881134033,0.28614404797554016
25,CMIC/Dermoscopy/Skin/nv3055.jpg,19.45882225036621,19.45882225036621,21.785690307617188,0.2507471740245819,0.2783949077129364,0.24634480476379395
26,CMIC/Dermoscopy/Skin/nv6168.jpg,18.810501098632812,19.984567642211914,18.810501098632812,0.28714519739151,0.30481529235839844,0.30313581228256226
27,CMIC/Dermoscopy/Skin/ls0673.jpg,16.310009002685547,19.045162200927734,12.979984283447266,0.4543379545211792,0.28682684898376465,0.24315936863422394
