id,filename,img_score_malicious,img_score_unmatch,img_score_both,text_score_unmatch,text_score_malicious,text_score_both,asr_score_malicious,asr_score_unmatch,asr_score_both
1,CMIC/Dermoscopy/Skin/ls0216.jpg,26.279380798339844,13.23855972290039,13.262823104858398,0.5104226469993591,0.6286971569061279,0.6287585496902466,1,0,1
2,CMIC/Dermoscopy/Skin/nv1760.jpg,33.68202209472656,6.445606231689453,10.806772232055664,0.4274015426635742,0.4764304161071777,0.4393714070320129,1,1,1
3,CMIC/Dermoscopy/Skin/nv1137.jpg,26.41802024841309,9.966493606567385,19.313491821289062,0.555516242980957,0.5128875970840454,0.4438098073005676,1,1,1
4,CMIC/Dermoscopy/Skin/nv0204.jpg,29.509841918945312,23.69600296020508,11.480782508850098,0.518038809299469,0.6568971872329712,0.5582756996154785,1,1,1
5,CMIC/Dermoscopy/Skin/nv2310.jpg,33.210960388183594,4.701098918914795,11.69521141052246,0.6593960523605347,0.5638136863708496,0.4389326572418213,0,1,1
6,CMIC/Dermoscopy/Skin/ls10044.jpg,37.55870819091797,17.002038955688477,20.91204833984375,0.5887033343315125,0.5615102648735046,0.6124634742736816,1,1,1
7,CMIC/Dermoscopy/Skin/ls1797.jpg,13.925463676452637,15.406919479370115,3.782836675643921,0.6770510673522949,0.5761315226554871,0.334638237953186,1,1,1
8,CMIC/Dermoscopy/Skin/nv2903.jpg,5.684309005737305,9.048401832580566,20.41175079345703,0.3746860027313232,0.4470390677452087,0.6773147583007812,0,1,0
9,CMIC/Dermoscopy/Skin/nv1552.jpg,17.17934799194336,10.15096378326416,15.370250701904297,0.587227463722229,0.5505626201629639,0.6640269756317139,1,1,0
10,CMIC/Dermoscopy/Skin/nv4999.jpg,34.53289031982422,10.620083808898926,9.215858459472656,0.6809834837913513,0.5052376985549927,0.5585223436355591,1,1,1
11,CMIC/Dermoscopy/Skin/ls1868.jpg,17.768766403198242,8.757674217224121,11.670424461364746,0.4968982934951782,0.6787803173065186,0.3841379284858703,1,1,1
12,CMIC/Dermoscopy/Skin/nv1457.jpg,25.42670440673828,2.8716840744018555,5.410047054290772,0.5197651982307434,0.3708570599555969,0.4554935097694397,1,1,1
13,CMIC/Dermoscopy/Skin/ls1502.jpg,26.214614868164062,0.8171383142471313,11.987015724182127,0.4598858952522278,0.4680598974227905,0.5602502822875977,1,1,0
14,CMIC/Dermoscopy/Skin/ls0181.jpg,29.47440719604492,2.700302839279175,7.751401901245117,0.3961857557296753,0.5680428147315979,0.4341233372688293,1,1,1
15,CMIC/Dermoscopy/Skin/nv5200.jpg,33.95751953125,17.28675651550293,28.738525390625,0.4692029058933258,0.4502659142017364,0.3687677681446075,1,1,1
16,CMIC/Dermoscopy/Skin/ls10129.jpg,9.32663345336914,33.37464141845703,12.61298656463623,0.5300998091697693,0.716649055480957,0.6986814737319946,1,1,1
17,CMIC/Dermoscopy/Skin/ls2008.jpg,36.78671646118164,5.785258293151856,23.32377243041992,0.4541468620300293,0.557416558265686,0.4716803431510925,1,1,1
18,CMIC/Dermoscopy/Skin/nv0516.jpg,31.924455642700195,1.105954647064209,18.758447647094727,0.3960602879524231,0.4553912878036499,0.4280029535293579,1,1,1
19,CMIC/Dermoscopy/Skin/ls0617.jpg,27.19947052001953,22.525766372680664,14.663230895996094,0.4585888981819153,0.4909654855728149,0.4224504828453064,0,1,1
20,CMIC/Dermoscopy/Skin/ls0808.jpg,32.355621337890625,11.96170139312744,22.16614532470703,0.5520524978637695,0.6788463592529297,0.4436551928520202,1,1,1
21,CMIC/Dermoscopy/Skin/nv5384.jpg,34.30589294433594,14.002975463867188,16.853445053100586,0.5123779773712158,0.5908273458480835,0.4717132747173309,1,1,1
22,CMIC/Dermoscopy/Skin/ls0469.jpg,11.355667114257812,9.517091751098633,11.805021286010742,0.4367341995239258,0.4384607374668121,0.4376825094223022,1,1,1
23,CMIC/Dermoscopy/Skin/ls0797.jpg,25.49204635620117,18.884639739990234,12.590533256530762,0.5069984197616577,0.5841862559318542,0.4906526207923889,1,1,1
24,CMIC/Dermoscopy/Skin/ls1980.jpg,27.681541442871094,13.060754776000977,17.349227905273438,0.5410633087158203,0.5025424361228943,0.4773749709129333,1,1,1
25,CMIC/Dermoscopy/Skin/nv3055.jpg,29.060317993164062,0.5375708341598511,16.67633628845215,0.5874819755554199,0.4643682241439819,0.5453868508338928,1,1,1
26,CMIC/Dermoscopy/Skin/nv6168.jpg,29.91940689086914,11.609705924987791,9.235772132873535,0.5498934984207153,0.51063072681427,0.5305407047271729,0,1,1
27,CMIC/Dermoscopy/Skin/ls0673.jpg,26.444011688232425,16.568485260009766,21.927425384521484,0.4455870389938354,0.6737793684005737,0.6399955749511719,1,1,1
28,CMIC/Dermoscopy/Skin/nv2734.jpg,30.895233154296875,11.685537338256836,27.879657745361328,0.6544950604438782,0.555850088596344,0.4432564377784729,1,1,1
29,CMIC/Dermoscopy/Skin/ls1461.jpg,26.554786682128903,23.11816024780273,15.290020942687988,0.4514345228672027,0.53335040807724,0.5522623062133789,0,1,1
30,CMIC/Dermoscopy/Skin/ls2341.jpg,27.864377975463867,19.04191970825196,9.153736114501951,0.6343814134597778,0.4781969487667084,0.4456424713134765,1,1,1
31,CMIC/Dermoscopy/Skin/ls10169.jpg,23.79059791564941,11.952762603759766,14.202651977539062,0.6869277954101562,0.4338495433330536,0.5465599298477173,1,1,0
32,CMIC/Dermoscopy/Skin/nv1348.jpg,29.69424819946289,6.578168869018555,3.547430992126465,0.5213609933853149,0.3179399967193603,0.3741151094436645,1,1,1
33,CMIC/Dermoscopy/Skin/ls1424.jpg,27.327856063842773,16.969318389892578,20.441814422607425,0.4602286219596863,0.5115746259689331,0.4782232642173767,1,1,1
34,CMIC/Dermoscopy/Skin/nv0059.jpg,30.07073211669922,2.145554304122925,7.810823440551758,0.6174372434616089,0.446489155292511,0.4482582807540893,1,1,1
35,CMIC/Dermoscopy/Skin/ls0442.jpg,28.27392196655273,6.968461990356445,10.718355178833008,0.474856972694397,0.5600441694259644,0.4508531093597412,0,1,1
36,CMIC/Dermoscopy/Skin/ls1444.jpg,27.06622314453125,24.74545288085937,1.5874675512313845,0.7158603668212891,0.5012463331222534,0.5871859192848206,0,1,1
37,CMIC/Dermoscopy/Skin/ls2157.jpg,28.77329635620117,16.756511688232422,5.283552169799805,0.5773436427116394,0.4994165897369385,0.6491607427597046,1,1,1
38,CMIC/Dermoscopy/Skin/nv4013.jpg,20.166763305664062,10.262191772460938,14.412702560424805,0.3647563457489013,0.5989082455635071,0.5554396510124207,0,1,0
39,CMIC/Dermoscopy/Skin/ls0338.jpg,25.49383544921875,9.96287727355957,20.634700775146484,0.2830611765384674,0.4457908868789673,0.5991218090057373,1,1,1
40,CMIC/Dermoscopy/Skin/nv1345.jpg,35.412940979003906,13.784326553344728,17.26042938232422,0.5525214076042175,0.4301642477512359,0.3962374627590179,1,1,1
41,CMIC/Dermoscopy/Skin/ls1231.jpg,26.13623809814453,22.919979095458984,17.463457107543945,0.5022572875022888,0.4966098666191101,0.3946749567985534,0,1,1
42,CMIC/Dermoscopy/Skin/nv2627.jpg,39.16156768798828,16.984102249145508,12.339994430541992,0.5964609980583191,0.4477022886276245,0.5270017385482788,1,1,1
43,CMIC/Dermoscopy/Skin/ls2314.jpg,33.30186462402344,28.01041030883789,14.961315155029297,0.4995492100715637,0.5726650953292847,0.514475405216217,1,1,1
44,CMIC/Dermoscopy/Skin/nv1719.jpg,32.222164154052734,12.219372749328612,22.29383087158203,0.5192958116531372,0.5248631834983826,0.7086560130119324,1,1,1
45,CMIC/Dermoscopy/Skin/nv5573.jpg,26.409927368164062,17.746109008789062,22.24173355102539,0.5144796371459961,0.5896172523498535,0.4299097955226898,0,1,1
46,CMIC/Dermoscopy/Skin/ls10113.jpg,37.343597412109375,-2.144320249557495,15.376822471618652,0.3936584591865539,0.5229190587997437,0.51529860496521,1,1,1
47,CMIC/Dermoscopy/Skin/nv5688.jpg,29.45547103881836,6.005172729492188,5.6099348068237305,0.4107849597930908,0.4710995554924011,0.5256177186965942,0,1,1
48,CMIC/Dermoscopy/Skin/nv1467.jpg,38.42931365966797,12.57145881652832,21.26400375366211,0.5616180896759033,0.6250211596488953,0.5358043909072876,0,1,1
49,CMIC/Dermoscopy/Skin/ls1413.jpg,21.269550323486328,6.769676208496094,13.557003021240234,0.4625476002693176,0.6398053765296936,0.5793837308883667,1,1,1
50,CMIC/Dermoscopy/Skin/ls1491.jpg,31.62381362915039,10.051998138427734,8.507505416870117,0.5284320712089539,0.4284319281578064,0.4023060798645019,1,1,1
51,CMIC/Dermoscopy/Skin/ls0700.jpg,31.71175765991211,3.1627180576324463,8.55988883972168,0.648665189743042,0.5243598222732544,0.6570079326629639,1,1,1
52,CMIC/Dermoscopy/Skin/nv6703.jpg,28.0625,32.45698547363281,23.06792640686035,0.5844974517822266,0.6400786638259888,0.422520101070404,1,1,1
53,CMIC/Dermoscopy/Skin/nv5057.jpg,27.92235374450684,16.51104736328125,11.31001091003418,0.4622050523757934,0.4537635147571563,0.4011516571044922,1,1,1
54,CMIC/Dermoscopy/Skin/ls1770.jpg,8.066333770751953,7.550114631652832,11.180540084838867,0.4129149913787842,0.5956875085830688,0.4185652434825897,1,0,1
55,CMIC/Dermoscopy/Skin/nv3548.jpg,32.49169158935547,28.9666805267334,24.82233428955078,0.4937856197357178,0.4974632263183594,0.5067727565765381,1,1,1
56,CMIC/Dermoscopy/Skin/ls2307.jpg,34.0591926574707,14.118685722351074,23.784229278564453,0.641302764415741,0.4691061675548553,0.3811073899269104,1,1,1
57,CMIC/Dermoscopy/Skin/ls0005.jpg,23.58690071105957,30.414674758911133,12.183856010437012,0.5332851409912109,0.5671491622924805,0.4629968702793121,0,1,1
58,CMIC/Dermoscopy/Skin/ls2207.jpg,3.29595685005188,9.395362854003906,7.929854869842529,0.4500018358230591,0.5604404211044312,0.4741057753562927,0,1,1
59,CMIC/Dermoscopy/Skin/nv4164.jpg,11.03049373626709,9.750123977661133,12.540727615356444,0.5659026503562927,0.4139190316200256,0.5224851965904236,1,1,1
60,CMIC/Dermoscopy/Skin/nv3018.jpg,28.392677307128903,11.11202335357666,14.146207809448242,0.6655000448226929,0.5408587455749512,0.4919768869876861,1,1,1
61,CMIC/MRI/Alzheimer/mild_124.jpg,16.34812355041504,17.471664428710938,33.61343765258789,0.5598651170730591,0.4243324398994446,0.4964364767074585,1,1,1
62,CMIC/MRI/Alzheimer/verymild_787.jpg,12.885082244873049,11.45220184326172,22.478513717651367,0.5272996425628662,0.4374741911888122,0.4882239699363708,1,1,0
63,CMIC/MRI/Alzheimer/non_1287.jpg,0.8191895484924316,9.663036346435549,14.04448127746582,0.3879046440124511,0.4149032235145569,0.2650118768215179,1,1,1
64,CMIC/MRI/Alzheimer/non_762.jpg,19.40123748779297,14.693724632263184,11.43039321899414,0.6090805530548096,0.5209382176399231,0.6216750741004944,1,1,1
65,CMIC/MRI/Alzheimer/non_958.jpg,9.889739990234377,5.925458908081055,1.911389827728272,0.461789071559906,0.484430730342865,0.6049920320510864,0,1,0
66,CMIC/MRI/Alzheimer/non_222.jpg,5.708356857299805,5.945298194885254,17.90738296508789,0.4031476080417633,0.5144534707069397,0.3595402538776397,1,1,0
67,CMIC/MRI/Alzheimer/mild_73.jpg,4.394196510314941,-0.6822581887245178,18.695995330810547,0.4548153281211853,0.6657217741012573,0.3814620971679687,1,1,1
68,CMIC/MRI/Alzheimer/mild_700.jpg,29.52151107788086,12.01923370361328,11.219945907592772,0.5580105781555176,0.4454263746738434,0.4114316999912262,1,1,1
69,CMIC/MRI/Alzheimer/non_3104.jpg,13.652583122253418,23.624027252197266,13.204859733581545,0.4722036719322204,0.4221699833869934,0.5933917760848999,1,1,1
70,CMIC/MRI/Alzheimer/non_1238.jpg,10.354841232299805,19.844661712646484,21.3208122253418,0.6559157371520996,0.5036872029304504,0.5317423343658447,1,1,1
71,CMIC/MRI/Alzheimer/mild_713.jpg,24.00512313842773,12.205379486083984,11.470174789428713,0.5594325065612793,0.6497527956962585,0.6697698831558228,1,1,1
72,CMIC/MRI/Alzheimer/mild_747.jpg,26.27899169921875,20.765613555908203,30.12114906311035,0.4967659115791321,0.5116034150123596,0.6602356433868408,1,1,0
73,CMIC/MRI/Alzheimer/non_374.jpg,31.24053192138672,26.74051284790039,20.80148124694824,0.5458989143371582,0.6307187080383301,0.6099902391433716,0,1,1
74,CMIC/MRI/Alzheimer/mild_586.jpg,25.69832229614257,13.893108367919922,14.1543607711792,0.5808945894241333,0.4235267639160156,0.5712630748748779,1,0,1
75,CMIC/MRI/Alzheimer/verymild_812.jpg,22.698122024536133,17.161495208740234,4.1377482414245605,0.3974886834621429,0.4235200881958008,0.4191361963748932,1,1,1
76,CMIC/MRI/Alzheimer/non_1794.jpg,11.356595039367676,18.03791046142578,11.974176406860352,0.4586864113807678,0.4768395721912384,0.5293146371841431,1,1,1
77,CMIC/MRI/Alzheimer/non_2964.jpg,9.108807563781738,12.896215438842772,23.447586059570312,0.5888122916221619,0.4459197223186493,0.6255464553833008,1,1,1
78,CMIC/MRI/Alzheimer/verymild_514.jpg,12.280405044555664,14.34242820739746,20.51544189453125,0.4307875633239746,0.5138612985610962,0.4573332667350769,1,1,1
79,CMIC/MRI/Alzheimer/verymild_1759.jpg,15.523605346679688,19.32649803161621,13.943877220153809,0.5122342109680176,0.4289461374282837,0.6116658449172974,0,1,1
80,CMIC/MRI/Alzheimer/verymild_108.jpg,5.3266191482543945,6.410894870758057,8.024791717529297,0.4793874323368072,0.424954891204834,0.5645003318786621,1,1,1
81,CMIC/MRI/Alzheimer/non_2814.jpg,13.184494018554688,27.13806533813477,24.23348617553711,0.5412681102752686,0.4703014194965362,0.5535205602645874,1,1,1
82,CMIC/MRI/Alzheimer/non_1869.jpg,24.08621025085449,27.353248596191406,25.10323905944824,0.4163039922714233,0.3896544277667999,0.5885103344917297,1,0,1
83,CMIC/MRI/Alzheimer/verymild_5.jpg,8.986461639404297,8.497724533081055,14.75651741027832,0.476564884185791,0.4808066189289093,0.4407290518283844,0,1,0
84,CMIC/MRI/Alzheimer/non_66.jpg,24.370540618896484,12.871889114379885,19.53382873535156,0.4788413345813751,0.5688135623931885,0.630932092666626,0,1,0
85,CMIC/MRI/Alzheimer/non_1114.jpg,22.224628448486328,10.933473587036133,17.73744010925293,0.5325464010238647,0.451473593711853,0.5110520124435425,1,1,1
86,CMIC/MRI/Alzheimer/verymild_2022.jpg,25.32261276245117,19.66770362854004,24.71245765686035,0.4563526809215545,0.5729589462280273,0.436044692993164,0,1,1
87,CMIC/MRI/Alzheimer/non_2386.jpg,10.726581573486328,3.201268434524536,17.185070037841797,0.4692573547363281,0.4119467735290527,0.401501715183258,1,1,1
88,CMIC/MRI/Alzheimer/non_2258.jpg,19.028823852539062,9.567788124084473,28.86627578735352,0.4204626083374023,0.4359636008739471,0.5863582491874695,1,1,1
89,CMIC/MRI/Alzheimer/verymild_1106.jpg,15.623204231262209,21.107162475585938,19.071422576904297,0.4379653930664062,0.7008395195007324,0.696816086769104,1,0,1
90,CMIC/MRI/Alzheimer/verymild_1186.jpg,30.538286209106445,24.63381767272949,28.690807342529297,0.4049797058105469,0.3931266367435455,0.4217239618301391,1,1,1
91,CMIC/MRI/Alzheimer/non_186.jpg,23.01358222961425,23.24193000793457,7.449217796325684,0.5671005249023438,0.5498412847518921,0.4400937855243683,1,1,1
92,CMIC/MRI/Alzheimer/verymild_1433.jpg,11.078812599182127,26.29231071472168,27.753013610839844,0.5333778858184814,0.4385349750518799,0.6040054559707642,1,1,1
93,CMIC/MRI/Alzheimer/mild_146.jpg,27.718860626220703,27.03592872619629,23.235641479492188,0.4395405948162079,0.5364170074462891,0.4400666356086731,1,1,1
94,CMIC/MRI/Alzheimer/non_2525.jpg,11.955069541931152,17.580650329589844,21.35199928283692,0.5193015336990356,0.4241726994514465,0.3254743218421936,1,1,0
95,CMIC/MRI/Alzheimer/verymild_1469.jpg,12.274155616760254,9.853996276855469,25.572105407714844,0.4649785757064819,0.5738071203231812,0.4686553478240967,1,1,1
96,CMIC/MRI/Alzheimer/non_1022.jpg,2.2892231941223145,12.949435234069824,7.840373992919922,0.6086715459823608,0.6010645627975464,0.6390523314476013,1,1,1
97,CMIC/MRI/Alzheimer/non_1637.jpg,13.905694007873535,8.274127006530762,10.13448715209961,0.5399965643882751,0.4412742257118225,0.5338877439498901,1,1,0
98,CMIC/MRI/Alzheimer/verymild_869.jpg,15.935745239257812,24.92176055908203,3.0590410232543945,0.5907438397407532,0.4685444831848144,0.3855829834938049,1,1,1
99,CMIC/MRI/Alzheimer/verymild_1909.jpg,18.57294464111328,16.473827362060547,18.56710433959961,0.7008467316627502,0.6529467105865479,0.6836478114128113,1,1,1
