id,text_sim_score_malicious,text_sim_score_unmatch,image_text_sim_score_malicious_nature,image_text_sim_score_unmatch_nature,image_text_sim_score_malicious_bio,image_text_sim_score_unmatch_nature_bio
1,0.4902333915233612,0.5301034450531006,,,2.627737014574501,2.838011727013859
2,0.38869813084602356,0.3557361960411072,,,2.6866729431929617,1.5385613191972793
3,0.6510764956474304,0.29291000962257385,,,0.4452728899039425,0.7792370250973197
4,0.48236989974975586,0.49840229749679565,,,4.317357125266352,3.0032303341693054
5,0.5513975620269775,0.34708258509635925,,,3.3701657445619686,1.7472644618050046
6,0.3665558099746704,0.3712276220321655,,,2.1468185820737657,2.1468185820737657
7,0.25495946407318115,0.230153888463974,,,2.5920038456299674,2.165854732681068
8,0.47768741846084595,0.30405938625335693,,,1.2204717347860727,1.1750934085652152
9,0.2961742877960205,0.4134725034236908,,,0.9468848469436157,2.581975461731562
10,0.35930192470550537,0.2569762170314789,,,2.703988416566779,2.703988416566779
11,0.4225429892539978,0.27227577567100525,,,4.179297615308146,2.49431710581313
12,0.3595738410949707,0.2564089000225067,,,2.8271574687494048,2.8271574687494048
13,0.6388630867004395,0.3178173303604126,,,1.874931930598865,1.2737038695288068
14,0.6630821228027344,0.5595624446868896,,,2.4594503760538524,1.6917657677890625
15,0.34320420026779175,0.31630057096481323,,,3.358372157202745,1.2270521090518574
16,0.7664034366607666,0.28681737184524536,,,2.85673619402983,2.1854690904183993
17,0.5301038026809692,0.3471527099609375,,,2.182689766477399,3.658346459939553
18,0.26601603627204895,0.38161003589630127,,,2.763245694612398,2.868434073768736
19,0.3395662009716034,0.5401307344436646,,,2.255604236720902,1.9865518935317863
20,0.5089670419692993,0.41850078105926514,,,4.22425484384524,0.9475700120930391
21,0.4497973918914795,0.3550090491771698,,,-0.060564106972210284,2.3390899622323578
22,0.34955674409866333,0.4163525700569153,,,1.2662972247561606,2.019188033603637
23,0.31996646523475647,0.28685760498046875,,,2.273968532510083,2.273968532510083
24,0.47817689180374146,0.34853920340538025,,,4.573356311768593,-0.04794755688191066
25,0.36026817560195923,0.3255400061607361,,,2.433375753945108,2.433375753945108
26,0.5088586807250977,0.4279123842716217,,,4.723551991660734,1.7239352539837043
27,0.49490052461624146,0.3604009747505188,,,4.4357522052885185,1.2150033277811756
28,0.3301042318344116,0.27320539951324463,,,2.562074298045929,2.562074298045929
29,0.3642050325870514,0.29795631766319275,,,2.4774730400062723,2.4774730400062723
30,0.4107227325439453,0.3447319567203522,,,2.524271372583873,0.8770519560811055
31,0.44139349460601807,0.32080352306365967,,,3.4951250363047666,1.658114714955404
32,0.6438502669334412,0.4040933847427368,,,1.3235637367622834,1.305081866379931
33,0.36297380924224854,0.2771265208721161,,,2.461086596066097,2.461086596066097
34,0.3840230703353882,0.34889519214630127,,,0.6299504883700295,1.5116937816380922
35,0.6514800786972046,0.2999499440193176,,,3.8231483269601743,1.8032908153832916
36,0.47065097093582153,0.44442951679229736,,,3.15228005791884,1.4790736456550693
37,0.6897576451301575,0.419580340385437,,,4.380919344750346,1.3517658727190236
38,0.6125744581222534,0.32443517446517944,,,1.7610045266608785,3.1094848074804355
39,0.46819210052490234,0.3846264183521271,,,3.6276014961069176,1.9531172920381166
40,0.5860998630523682,0.4620630145072937,,,1.576689238581969,2.817977143102552
41,0.37637853622436523,0.30951017141342163,,,2.4760955791727994,2.4760955791727994
42,0.49968671798706055,0.3551284074783325,,,4.669879031421771,2.388662231235908
43,0.7662598490715027,0.4417034387588501,,,2.2642684701171367,2.2642684701171367
44,0.7872620224952698,0.31954896450042725,,,2.122564781595924,3.0007834515982146
45,0.33184754848480225,0.2852710485458374,,,2.445029741281981,2.445029741281981
46,0.3679053783416748,0.3051314651966095,,,1.4705605795929115,2.985504775826314
47,0.3679851293563843,0.296542227268219,,,2.097308427949627,1.3147183085583785
48,0.3793084919452667,0.2644190490245819,,,1.4260494056107726,3.2022790498056923
49,0.4998070001602173,0.3231049180030823,,,3.4449146636803265,0.25307582576178905
50,0.48790985345840454,0.43775564432144165,,,0.3881205456800027,2.1116202032262037
51,0.3679851293563843,0.2710225582122803,,,2.590162583133136,2.590162583133136
52,0.31082600355148315,0.438629150390625,,,2.4068517496985824,2.5807564572231176
53,0.3679053783416748,0.33403000235557556,,,1.6076037506823848,1.9032109971014064
54,0.34946542978286743,0.2615348696708679,,,1.2099801038214464,2.073032285129956
55,0.5316288471221924,0.4681749939918518,,,3.9925264126476194,2.621876824305971
56,0.34642505645751953,0.4217730760574341,,,2.6523804591555877,2.933241443054804
57,0.38621950149536133,0.28011733293533325,,,2.1496662006908536,2.1496662006908536
58,0.4293271601200104,0.291465163230896,,,1.1130789904641,1.1130789904641
59,0.2991153299808502,0.3857753276824951,,,2.0833349569269863,0.3261957742447724
60,0.6061536073684692,0.36540457606315613,,,4.573139860428603,1.9740008849389266
61,0.41975927352905273,0.5122175216674805,,,2.2687817816229243,2.08560484378302
62,0.33225518465042114,0.3849984407424927,,,3.3031298455206994,1.4490534610531143
63,0.48706915974617004,0.4822949469089508,,,3.3181835133110598,1.4465701335272672
64,0.32634085416793823,0.29061588644981384,,,2.4856847221382257,2.4856847221382257
65,0.6376221776008606,0.3422217071056366,,,1.271750736866505,0.9227583661229345
66,0.5119817852973938,0.5106308460235596,,,2.0152044415924197,1.0163361749754574
67,0.7055152058601379,0.27944421768188477,,,1.0114324270847994,2.243686261146531
68,0.4970930218696594,0.5100740790367126,,,1.6199661962484606,1.636857957409152
69,0.2359335720539093,0.3850410580635071,,,2.5846708038202975,2.3507542492303575
70,0.28328001499176025,0.40622463822364807,,,0.6495569232911095,2.7057365067444943
71,0.4462774395942688,0.31945347785949707,,,1.2083360402211127,0.7535479272273696
72,0.45862525701522827,0.5065602660179138,,,2.672348808323033,2.8595931615700945
73,0.3372865319252014,0.4527314305305481,,,1.946697592485911,2.19205532756821
74,0.6171188354492188,0.3374462127685547,,,0.8237425738799201,2.025641642809399
75,0.35451316833496094,0.30999284982681274,,,2.1579089402625127,2.7113205076384994
76,0.6263720989227295,0.4037480354309082,,,2.029431125822456,1.951591832997067
77,0.3245614469051361,0.2984920144081116,,,2.2905181864650377,2.2905181864650377
78,0.5283741354942322,0.4007290005683899,,,4.4231961260932575,0.5920969361121269
79,0.37930190563201904,0.31209975481033325,,,1.3004366399835572,0.9861942959158806
80,0.46078163385391235,0.2540487051010132,,,1.5897770972040255,0.42113571328132177
81,0.5551550984382629,0.33986955881118774,,,0.8619490083736614,1.0436209280384448
82,0.5491713881492615,0.4033277630805969,,,4.09367669081693,3.04474779280268
83,0.4330042898654938,0.3139583468437195,,,4.036492021502685,0.5893635645053847
84,0.3244379758834839,0.3081398606300354,,,2.1463169093487253,2.1463169093487253
85,0.2713053226470947,0.2920028865337372,,,1.5840790077559994,1.766523243548972
86,0.2985779047012329,0.325258731842041,,,2.371612806031813,2.371612806031813
87,0.38899070024490356,0.4678763151168823,,,1.9984673338049566,1.2196411067302733
88,0.4686146378517151,0.335701048374176,,,2.49115178226436,1.4195433473614263
89,0.7117170095443726,0.2912544906139374,,,2.5973378024430778,2.2051755112805727
90,0.33597224950790405,0.3896566927433014,,,2.9396161410107022,0.9015658626164815
91,0.32114821672439575,0.4965860843658447,,,3.417794863651694,0.10162499351205606
92,0.34737518429756165,0.23621731996536255,,,2.3384005187621586,2.8476788304911995
93,0.5044354200363159,0.4207528233528137,,,1.9206400836602693,1.794022704932373
94,0.3770672380924225,0.4151780903339386,,,1.8960310241017138,2.541980134556411
95,0.32614532113075256,0.4123108386993408,,,2.1638513693637322,0.7036008297869647
96,0.3296455144882202,0.26997295022010803,,,2.0986115727666617,2.0986115727666617
97,0.6438666582107544,0.47068601846694946,,,4.225122233768446,0.5806834854766469
98,0.5345500707626343,0.3987162113189697,,,1.3299755927264003,2.923374684607928
99,0.5740110874176025,0.21676118671894073,,,2.951174262270933,2.887888707530439
100,0.3358156979084015,0.27885839343070984,,,2.145652660434206,2.145652660434206
101,0.32614532113075256,0.3992685377597809,,,2.1638513693637322,1.7452675951969951
102,0.4245755076408386,0.4204355478286743,,,1.5298314848824828,-0.11301485396214733
103,0.6694457530975342,0.23723120987415314,,,1.7972284348440253,1.4548413952374315
104,0.517934262752533,0.30388081073760986,,,1.2860271763826003,4.644890785877422
105,0.5177432298660278,0.3010486960411072,,,2.9090014282772403,4.561025557467523
106,0.384000301361084,0.4539749324321747,,,3.2769604665295877,2.557585705726846
107,0.5412706136703491,0.28349101543426514,,,2.2800744885387325,2.603543585956495
108,0.7313776612281799,0.4625483453273773,,,2.6072238925616076,2.6072238925616076
109,0.3494221866130829,0.3198489546775818,,,2.260321639973326,2.260321639973326
110,0.6028177738189697,0.4494614005088806,,,3.998890652486065,1.298072709298619
111,0.382828950881958,0.4495059847831726,,,1.6521130231886234,1.428511024620091
112,0.34009745717048645,0.28652989864349365,,,2.2175160898737944,2.2175160898737944
113,0.4399881362915039,0.32177233695983887,,,1.6746583475700074,1.383311991731003
114,0.3691846430301666,0.3739895224571228,,,2.5476129399985252,2.2467886775342647
115,0.32690706849098206,0.30903854966163635,,,2.2211837199729048,2.2211837199729048
116,0.46786367893218994,0.4701535701751709,,,2.188471996234015,1.5880052385775565
117,0.3455498218536377,0.29001468420028687,,,1.9821121057608118,1.9821121057608118
118,0.6305989027023315,0.29832878708839417,,,3.3234826097326637,0.09813362626749934
119,0.4087483882904053,0.5545457601547241,,,2.7950862254762807,1.9757830432265224
120,0.33677399158477783,0.3204311728477478,,,2.0132476644346426,2.0132476644346426
121,0.5268716812133789,0.3799816370010376,,,1.5678007894858188,1.1862940523561818
122,0.41623470187187195,0.4040318727493286,,,0.8630082096783146,0.4861542256204903
123,0.42188429832458496,0.49584317207336426,,,3.048185344317849,1.6028326307357759
124,0.3289204239845276,0.29061588644981384,,,2.389969020548418,2.389969020548418
125,0.32875126600265503,0.28226083517074585,,,2.2019483897650414,1.7183143327659673
126,0.3665178418159485,0.44029712677001953,,,0.2070597326397324,0.9814346640528362
127,0.3341076374053955,0.4672390818595886,,,1.9518016291714047,1.3723777130224095
128,0.6480039954185486,0.3331390619277954,,,1.6372661409024254,2.449806090287316
129,0.34773221611976624,0.38189420104026794,,,1.7947916934777364,2.8802381192454116
130,0.6595174074172974,0.31478774547576904,,,1.8248941169123811,2.2274268991790285
131,0.3874879479408264,0.344523549079895,,,2.1416351587694327,2.1416351587694327
132,0.3387802243232727,0.2978878915309906,,,2.1892186424375497,2.1892186424375497
133,0.43700891733169556,0.2772858142852783,,,0.8272879549242709,1.5060760295468558
134,0.38130491971969604,0.2753854990005493,,,2.0101828021959407,2.0101828021959407
135,0.3444784879684448,0.31550270318984985,,,0.7829636009493407,1.4489436508198696
136,0.5356507897377014,0.3751380443572998,,,1.4964005278842887,0.6508910859337684
137,0.3838074207305908,0.3843074440956116,,,2.8183140212495625,3.214438037450431
138,0.7917851209640503,0.37748226523399353,,,1.3466901997157097,2.162827741504048
139,0.36065858602523804,0.41087931394577026,,,1.505637897808152,2.265476541139154
140,0.7578723430633545,0.3917118012905121,,,1.2047930360216375,1.2047930360216375
141,0.35722577571868896,0.45587867498397827,,,2.2849441683195093,-0.12151284686638669
142,0.2810308337211609,0.25224629044532776,,,1.5788770450616378,1.5788770450616378
143,0.421260267496109,0.3834787607192993,,,1.396829583906537,1.2352066676786382
144,0.33226585388183594,0.3234562873840332,,,2.3360842042028915,2.3360842042028915
145,0.3158203959465027,0.2984127700328827,,,2.4324411785400897,0.5719417669374731
146,0.462038516998291,0.28498637676239014,,,1.4128019814694126,1.2603673929327806
147,0.47677692770957947,0.342979371547699,,,2.1499843809915107,1.0493466681151882
148,0.3370057940483093,0.36701902747154236,,,1.389860674731782,1.008842141539558
149,0.3553560972213745,0.3059852123260498,,,2.2488644553921384,2.2488644553921384
150,0.3648715317249298,0.3105265498161316,,,2.4678024504897813,2.4678024504897813
151,0.30938979983329773,0.2950800061225891,,,1.7980514569962234,1.5889230176121216
152,0.42942729592323303,0.3241046071052551,,,0.9998072787990815,2.403432896029767
153,0.40058398246765137,0.23915964365005493,,,1.2353636978967413,2.1628679894106053
154,0.4675230085849762,0.28001102805137634,,,1.542252400832494,1.9151522657555564
155,0.5511707067489624,0.3147125840187073,,,3.2920990669101635,0.5136518647561535
156,0.3341076374053955,0.32223647832870483,,,2.4108011151435935,2.9751528241122003
157,0.3629707098007202,0.4952108860015869,,,2.4194655069961537,1.452045750294953
158,0.6730438470840454,0.524734616279602,,,1.6071519916997286,1.756130885471976
159,0.37431833148002625,0.33783239126205444,,,1.0476357359456927,1.5347729453784973
160,0.3696829676628113,0.35295870900154114,,,2.921353732638514,2.921353732638514
161,0.3458293676376343,0.3415104150772095,,,1.233844894021343,1.233844894021343
162,0.3689071536064148,0.3011859953403473,,,2.3567728958239162,2.3567728958239162
163,0.5083963871002197,0.3032495081424713,,,3.184745223615985,1.3265410518814071
164,0.3683983385562897,0.44327372312545776,,,1.5287085049070055,1.782103144794752
165,0.43069472908973694,0.4435059428215027,,,3.095025033996282,0.48211160862819996
166,0.7374067306518555,0.5671923160552979,,,1.2763535761959337,1.380799983610326
167,0.3629707098007202,0.2906455099582672,,,2.286166658867104,2.286166658867104
168,0.5247520208358765,0.30522245168685913,,,1.6111360590799209,2.1369233014883844
169,0.4736999273300171,0.4543845057487488,,,0.6870797771986776,0.6055149384873801
170,0.46210893988609314,0.3590129315853119,,,0.46426736649776223,1.9221997692675252
171,0.3111891448497772,0.295571506023407,,,2.6118200767253854,2.6118200767253854
172,0.7034041881561279,0.4782875180244446,,,2.264836060673389,1.019913881110114
173,0.35497456789016724,0.4726242423057556,,,0.7344105230283742,1.3373580729094796
174,0.36593419313430786,0.6089984178543091,,,1.2137149194023686,1.6014535853390526
175,0.6448277235031128,0.30333665013313293,,,1.250808752809922,2.1493526156236222
176,0.46631383895874023,0.25831055641174316,,,3.9195512536316306,1.7753738215834405
177,0.46347472071647644,0.30422836542129517,,,2.652803854456064,2.133607444430837
178,0.2973282039165497,0.38225027918815613,,,2.5110790912436225,1.4261093021016333
179,0.2860247790813446,0.34964731335639954,,,3.026984838766982,1.6884031661156322
180,0.3890543580055237,0.5783336162567139,,,1.9097121432046769,1.553727649434735
181,0.7178231477737427,0.5299353003501892,,,1.607559541367702,1.607559541367702
182,0.36324578523635864,0.4808216094970703,,,0.39093318506334035,1.0488001522501647
183,0.49334871768951416,0.46296077966690063,,,3.1184822745282053,2.1391733813037894
184,0.3645007610321045,0.29330381751060486,,,3.323166330907907,0.7767188371799664
185,0.3402145504951477,0.46475890278816223,,,1.8469469590355765,1.630115640779188
186,0.3207433223724365,0.4027596712112427,,,0.08307669031543535,2.1855681256215425
187,0.35727977752685547,0.4490365982055664,,,2.5793389069394124,1.357617506346002
188,0.4117254614830017,0.5360097885131836,,,3.228932988238741,1.6209194694998323
189,0.3420255780220032,0.3145259618759155,,,2.5048804382648315,2.5048804382648315
190,0.40516167879104614,0.32772642374038696,,,1.2568576645615612,1.8813650989386983
191,0.2841222286224365,0.38813379406929016,,,1.3146595212617929,1.5583945051194752
192,0.5275782346725464,0.4989441931247711,,,3.848669619581919,1.11077329247861
193,0.37280017137527466,0.29342496395111084,,,4.174558186626543,1.68117058561603
194,0.6538572311401367,0.3345445990562439,,,1.5036430911323677,1.7046070683693746
195,0.5102830529212952,0.5050265789031982,,,2.9716316076574163,0.9314773461794668
196,0.5339911580085754,0.37892085313796997,,,2.9760233831619067,-0.12281045561556563
197,0.5023320317268372,0.4865935146808624,,,4.388043541123628,3.148769299581508
198,0.3025267720222473,0.4833296835422516,,,2.59623970011063,0.8900803935812761
199,0.43305981159210205,0.23502056300640106,,,3.6357432989995337,1.5769552867516918
200,0.4186673164367676,0.4752182066440582,,,2.334631635071355,1.4711210396145373
201,0.3010665476322174,0.31586891412734985,,,2.6599863627569573,4.193102964169931
202,0.5304462909698486,0.28170883655548096,,,2.620928146288025,2.569149531414778
203,0.3408896327018738,0.32863539457321167,,,2.554421966741326,2.554421966741326
204,0.34044408798217773,0.3059852123260498,,,2.909011252569392,2.909011252569392
205,0.2840714454650879,0.289908230304718,,,3.098628647740081,3.098628647740081
206,0.4566847085952759,0.37069737911224365,,,4.113954029818181,2.1865451673216683
207,0.6645275354385376,0.3265596330165863,,,1.7939185991268294,2.851564496493549
208,0.3283569812774658,0.33397236466407776,,,1.330979255089131,1.6245542991396618
209,0.5242173075675964,0.26754868030548096,,,3.7292360168055163,0.9807966396601088
210,0.4507208466529846,0.4484349489212036,,,4.497368264188512,1.4749987828006355
211,0.7561322450637817,0.42695143818855286,,,2.5520224626114194,2.5520224626114194
212,0.6158894300460815,0.5776065587997437,,,2.953196481890947,1.5550136809686665
213,0.3554777204990387,0.3467881679534912,,,1.9332543163268154,1.9332543163268154
214,0.6009460687637329,0.477533757686615,,,4.024160633376315,2.730163816898242
215,0.6888688802719116,0.3473760485649109,,,1.6050855627650316,0.4304708507577275
216,0.3276369571685791,0.2951269745826721,,,2.8863577025180134,2.8863577025180134
