id,filename,img_score_malicious,img_score_unmatch,img_score_both,img_score_normal,text_score_unmatch,text_score_malicious,text_score_both,text_score_normal
1,CMIC/Dermoscopy/Skin/ls0216.jpg,25.581275939941406,24.976037979125977,18.702272415161133,32.84444808959961,0.5683352947235107,0.5853320956230164,0.5866441130638123,0.5782333016395569
2,CMIC/Dermoscopy/Skin/nv1760.jpg,30.456905364990234,25.01097869873047,20.738428115844727,25.897705078125,0.5204987525939941,0.6072182655334473,0.5565749406814575,0.6438268423080444
3,CMIC/Dermoscopy/Skin/nv1137.jpg,34.963279724121094,17.886451721191406,11.958322525024414,32.000125885009766,0.629401683807373,0.5783231258392334,0.6328833699226379,0.5902494192123413
4,CMIC/Dermoscopy/Skin/nv0204.jpg,30.67840576171875,19.245027542114258,17.40097427368164,31.570045471191406,0.6939340829849243,0.5837680101394653,0.5716652870178223,0.6482840180397034
5,CMIC/Dermoscopy/Skin/nv2310.jpg,29.724227905273438,8.509210586547852,19.033817291259766,18.369827270507812,0.7104288339614868,0.5793135166168213,0.5098148584365845,0.7287282347679138
6,CMIC/Dermoscopy/Skin/ls10044.jpg,24.50857162475586,13.762163162231445,16.044281005859375,17.215906143188477,0.6483204960823059,0.6369401216506958,0.5892835855484009,0.6547197103500366
7,CMIC/Dermoscopy/Skin/ls1797.jpg,31.553001403808594,16.632272720336914,21.360694885253906,25.884885787963867,0.5934969186782837,0.6597319841384888,0.6217039227485657,0.6444145441055298
8,CMIC/Dermoscopy/Skin/nv2903.jpg,33.27285385131836,14.435005187988281,19.427995681762695,17.848485946655273,0.6263020634651184,0.5726004838943481,0.6482414603233337,0.6017695665359497
9,CMIC/Dermoscopy/Skin/nv1552.jpg,26.354747772216797,19.209861755371094,18.724443435668945,20.631181716918945,0.6317452192306519,0.623894214630127,0.5975687503814697,0.5485793352127075
10,CMIC/Dermoscopy/Skin/nv4999.jpg,35.5314826965332,18.354076385498047,22.075233459472656,19.570674896240234,0.7297441363334656,0.6207051277160645,0.60169517993927,0.7025547027587891
11,CMIC/Dermoscopy/Skin/ls1868.jpg,31.065570831298828,21.057533264160156,17.9349365234375,26.911928176879883,0.5901223421096802,0.5937870740890503,0.5615571141242981,0.5860289335250854
12,CMIC/Dermoscopy/Skin/nv1457.jpg,33.899864196777344,14.300079345703125,16.368091583251953,20.215473175048828,0.6266175508499146,0.5490459203720093,0.6208459138870239,0.6879359483718872
13,CMIC/Dermoscopy/Skin/ls1502.jpg,28.743061065673828,11.407723426818848,18.415599822998047,18.326496124267578,0.48948267102241516,0.5481988191604614,0.46494340896606445,0.6234351396560669
14,CMIC/Dermoscopy/Skin/ls0181.jpg,10.403919219970703,11.766302108764648,10.841156959533691,17.157594680786133,0.7017778158187866,0.7211645841598511,0.6259975433349609,0.6441800594329834
