id,filename,img_score_malicious,img_score_unmatch,img_score_both,text_unmatch_score,text_malicious_score,text_both_score
1,CMIC/Dermoscopy/Skin/ls0216.jpg,15.220873832702637,14.56606674194336,12.038739204406738,0.5421357154846191,0.4447556138038635,0.32975733280181885
2,CMIC/Dermoscopy/Skin/nv1760.jpg,15.537179946899414,16.546789169311523,14.171486854553223,0.4157377779483795,0.42402637004852295,0.5002731084823608
3,CMIC/Dermoscopy/Skin/nv1137.jpg,27.216739654541016,15.655067443847656,7.130549430847168,0.27343687415122986,0.5218997597694397,0.5775959491729736
4,CMIC/Dermoscopy/Skin/nv0204.jpg,37.25870132446289,18.83856964111328,18.79009246826172,0.4738553762435913,0.49704891443252563,0.5270088315010071
5,CMIC/Dermoscopy/Skin/nv2310.jpg,27.69158363342285,16.890609741210938,9.498559951782227,0.549087643623352,0.5513975620269775,0.3918703496456146
6,CMIC/Dermoscopy/Skin/ls10044.jpg,17.79571533203125,17.639726638793945,17.639726638793945,0.3712276220321655,0.6871679425239563,0.3450384736061096
7,CMIC/Dermoscopy/Skin/ls1797.jpg,21.297672271728516,16.022842407226562,20.13895606994629,0.3371865153312683,0.25495946407318115,0.3483114242553711
8,CMIC/Dermoscopy/Skin/nv2903.jpg,10.028228759765625,17.229869842529297,11.090911865234375,0.28825175762176514,0.47768741846084595,0.4651590883731842
9,CMIC/Dermoscopy/Skin/nv1552.jpg,14.25539493560791,16.19730567932129,5.501765251159668,0.37789011001586914,0.4519709348678589,0.4076809287071228
10,CMIC/Dermoscopy/Skin/nv4999.jpg,22.217815399169922,12.440302848815918,22.217815399169922,0.7004473209381104,0.3675764501094818,0.34718188643455505
11,CMIC/Dermoscopy/Skin/ls1868.jpg,9.117647171020508,25.67050552368164,17.554523468017578,0.2670331597328186,0.5012615323066711,0.43109753727912903
12,CMIC/Dermoscopy/Skin/nv1457.jpg,23.2298583984375,2.479686975479126,23.2298583984375,0.4811561703681946,0.3595738410949707,0.3499872088432312
13,CMIC/Dermoscopy/Skin/ls1502.jpg,25.745010375976562,13.589433670043945,4.160711288452148,0.2961960434913635,0.49116888642311096,0.32736092805862427
14,CMIC/Dermoscopy/Skin/ls0181.jpg,20.208524703979492,19.007648468017578,20.259628295898438,0.5869253873825073,0.6630821228027344,0.704210638999939
15,CMIC/Dermoscopy/Skin/nv5200.jpg,26.024959564208984,11.975540161132812,10.082298278808594,0.47012364864349365,0.3270360231399536,0.33087626099586487
16,CMIC/Dermoscopy/Skin/ls10129.jpg,14.793120384216309,12.884977340698242,17.957307815551758,0.6225614547729492,0.7374894618988037,0.33055251836776733
17,CMIC/Dermoscopy/Skin/ls2008.jpg,23.846914291381836,16.90987777709961,16.8523006439209,0.44321882724761963,0.34823963046073914,0.4664681553840637
18,CMIC/Dermoscopy/Skin/nv0516.jpg,23.569011688232422,-4.019083499908447,17.198041915893555,0.6341186761856079,0.33630406856536865,0.40058958530426025
19,CMIC/Dermoscopy/Skin/ls0617.jpg,18.533584594726562,18.533584594726562,17.606897354125977,0.3071020245552063,0.3395662009716034,0.6944648027420044
